season,week,date,firstDownDiff,netPassYdsDiff,totalYdsDiff,turnoverDiff,totalPlaysDiff,rushAttDiff,rushYdsDiff,rushTDDiff,passCompDiff,passAttDiff,passYdsDiff,passTDDiff,passIntDiff,timesSackedDiff,sackYdsLostDiff,fumDiff,fumLostDiff,numPenDiff,penYdsDiff,thirdConvDiff,thirdAttDiff,thirdPercDiff,fourthConvDiff,fourthAttDiff,fourthPercDiff,topDiff,eloDiff,winner
2005,10,2005-11-13,-13,-18,-107,-2,-26,-4,-89,0,-10,-18,-58,2,-3,-4,-40,0,1,-3,-28,-1,-1,-0.11904761904761904,0,-1,0,-9.439999999999998,-73.18000000000006,Home
2005,5,2005-10-09,5,-73,-87,-4,10,16,-14,1,-1,-7,-57,-1,-3,1,16,1,-1,-11,-39,4,4,0.5714285714285714,0,-1,NA,10.400000000000002,0.35799999999994725,Home
2005,14,2005-12-11,-24,-166,-311,1,-41,-29,-145,-2,-20,-13,-155,-1,1,1,11,0,0,-2,-33,-4,-2,-0.45833333333333337,0,-1,NA,-23.959999999999997,-146.73399999999992,Away
2005,4,2005-10-02,-10,-99,-125,2,-20,-18,-26,0,-5,-5,-69,0,1,3,30,3,1,8,53,1,1,0.09999999999999998,0,1,NA,-12.659999999999997,55.20100000000002,Away
2005,6,2005-10-16,7,38,66,-1,14,18,28,-1,6,0,11,2,0,-4,-27,-1,-1,6,49,3,1,0.4666666666666666,0,0,NA,17.159999999999997,6.940000000000055,Home
2005,13,2005-12-04,0,16,47,-1,-2,10,31,1,0,-8,-7,2,-1,-4,-23,1,0,-1,1,-2,-3,-0.16666666666666666,1,0,1,4.659999999999997,39.47499999999991,Home
2005,16,2005-12-24,-9,67,-76,0,-11,-17,-143,-2,-1,8,51,1,0,-2,-16,0,0,1,5,-1,1,-0.2142857142857143,0,0,NA,-9.340000000000003,112.3710000000001,Away
2005,4,2005-10-03,-5,-98,-66,-1,-8,14,32,2,-11,-23,-97,-2,-1,1,1,0,0,0,-11,0,-1,0.07142857142857145,0,-1,NA,2.299999999999997,52.63299999999981,Home
2005,8,2005-10-30,13,167,196,0,17,21,29,1,5,-1,151,2,0,-3,-16,0,0,-4,-7,3,1,0.32142857142857145,-1,-2,NA,11.700000000000003,120.26499999999987,Home
2005,2,2005-09-18,3,-103,-38,-2,1,20,65,3,-12,-18,-116,-1,0,-1,-13,-2,-2,-6,-41,2,1,0.26190476190476186,0,0,NA,3.960000000000001,-204.85699999999997,Home
2005,1,2005-09-11,-1,19,59,2,-1,-8,40,-1,1,7,20,1,2,0,1,0,0,2,10,0,1,-0.11904761904761907,0,0,NA,-5.200000000000003,23.133000000000038,Away
2005,10,2005-11-13,0,42,6,-4,0,4,-36,1,-1,-1,21,1,-2,-3,-21,-3,-2,-2,-25,0,-2,0.16666666666666669,0,-1,NA,2.4399999999999977,151.62400000000002,Home
2005,14,2005-12-11,-3,61,29,1,-9,-16,-32,-2,1,6,82,1,1,1,21,1,0,-2,-15,-6,-4,-0.6666666666666666,0,2,NA,-4.140000000000001,112.12400000000002,Away
2005,15,2005-12-18,2,-19,-5,-2,-6,1,14,1,-2,-6,-17,0,-1,-1,2,-1,-1,-3,-59,-4,-3,-0.4,0,-2,NA,-1.9399999999999977,-21.30899999999997,Home
2005,7,2005-10-23,5,0,77,0,2,7,77,0,-3,-3,-19,1,0,-2,-19,-1,0,-2,-40,-3,-4,-0.3333333333333333,1,1,NA,3.259999999999998,-68.56099999999992,Home
2005,11,2005-11-20,2,-47,20,-1,-6,15,67,0,-7,-13,-99,1,-1,-8,-52,-3,0,2,13,0,-1,0.02777777777777779,-1,-2,NA,1.3999999999999986,-129.71299999999997,Home
2005,19,2006-01-15,2,-126,-152,0,4,-4,-26,2,-7,8,-127,-2,0,0,-1,-3,0,-5,-31,-2,0,-0.2857142857142857,1,2,NA,-6.840000000000003,-106.654,Away
2005,3,2005-09-25,5,-12,11,5,9,-6,23,1,1,16,-20,-3,5,-1,-8,2,0,-2,11,-2,-3,-0.2222222222222222,2,3,NA,-2.259999999999998,-123.93499999999995,Away
2005,2,2005-09-18,4,-56,102,-5,-2,20,158,2,-6,-21,-55,0,-5,-1,1,0,0,3,10,1,-1,0.1964285714285714,0,-3,NA,6.400000000000002,-57.62299999999982,Home
2005,13,2005-12-04,-16,-209,-168,-2,-33,7,41,-1,-25,-41,-209,0,-1,1,0,-1,-1,-5,-9,-3,-4,-0.375,-3,-4,NA,-9.560000000000002,67.221,Home
2005,6,2005-10-16,0,-106,-91,1,-14,11,15,2,-10,-24,-120,2,-1,-1,-14,2,2,-6,-33,-2,-5,-0.08333333333333331,-1,-3,-0.25,-4.739999999999998,-62.85400000000004,Home
2005,10,2005-11-13,3,39,78,2,-5,-6,39,1,7,1,39,0,0,0,0,2,2,-5,-46,2,-1,0.30357142857142855,0,0,0,-2.200000000000003,165.98900000000003,Home
2005,12,2005-11-27,0,113,115,0,-6,-1,2,1,4,-2,91,0,-1,-3,-22,-2,1,-4,-46,0,-2,0.125,-1,-1,NA,0.4399999999999977,126.1260000000002,Home
2005,16,2005-12-24,4,-18,19,1,4,-2,37,0,3,7,-25,1,1,-1,-7,-2,0,-3,-40,1,-1,0.26666666666666666,0,-1,NA,-0.3999999999999986,213.10800000000017,Away
2005,14,2005-12-11,3,-31,70,0,9,8,101,0,-3,3,-45,0,0,-2,-14,1,0,-1,-12,1,3,-0.07142857142857145,1,1,NA,-1.6000000000000014,229.74199999999996,Home
2005,8,2005-10-30,-2,-55,-36,-4,1,5,19,-1,-4,-5,-42,2,-4,1,13,0,0,-4,29,4,4,0.125,0,0,NA,0.35999999999999943,74.26499999999987,Home
2005,4,2005-10-02,4,145,117,-1,5,2,-28,0,8,8,102,0,0,-5,-43,0,-1,5,27,2,-1,0.43333333333333335,0,-1,NA,9.14,144.404,Home
2005,11,2005-11-20,-5,-31,41,0,-6,-4,72,-1,1,-2,-30,-1,0,0,1,0,0,5,55,-2,0,-0.33333333333333337,-1,1,-1,-4.060000000000002,-139.62000000000012,Away
2005,2,2005-09-18,5,110,200,-6,26,25,90,0,6,3,101,3,-4,-2,-9,-1,-2,10,66,4,5,0.2916666666666667,1,1,NA,17.340000000000003,73.90100000000007,Home
2005,7,2005-10-23,0,128,-2,0,-5,-28,-130,0,12,22,134,-2,1,1,6,-1,-1,-1,-30,0,2,-0.16666666666666669,0,0,NA,-10.959999999999997,-25.221000000000004,Away
2005,18,2006-01-08,0,41,-19,2,9,-14,-60,0,11,20,55,-2,2,3,14,2,0,1,51,2,3,0.025000000000000022,0,1,NA,2.1000000000000014,-106.11500000000001,Away
2005,17,2006-01-01,0,34,-41,0,-5,-9,-75,0,7,1,48,1,-1,3,14,2,1,1,0,-1,-1,-0.07777777777777778,0,-1,0,0.8599999999999994,-109.875,Home
2005,5,2005-10-09,-1,112,12,-1,-5,-12,-100,0,7,8,101,1,2,-1,-11,-4,-3,-2,-2,1,0,0.16666666666666666,0,-2,NA,-2.460000000000001,-5.3840000000000146,Home
2005,1,2005-09-11,-10,6,-47,1,-7,-14,-53,-1,0,9,-2,-1,1,-2,-8,1,0,2,16,3,5,0.16666666666666669,0,2,0,-8.439999999999998,-96.45500000000015,Away
2005,7,2005-10-23,-8,-154,-155,2,-26,-15,-1,-1,-12,-15,-137,0,3,4,17,0,-1,-3,-22,-1,-4,-0.16666666666666666,-1,-1,NA,-14.560000000000002,-33.646000000000186,Away
2005,13,2005-12-04,-2,90,66,-1,-2,-6,-24,0,2,0,110,0,-1,4,20,1,0,2,47,0,-1,0.06666666666666671,0,1,NA,0.5600000000000023,-171.087,Away
2005,11,2005-11-20,7,140,182,-1,13,14,42,1,8,1,128,1,-1,-2,-12,-1,0,-2,-8,4,5,0.5,-1,-3,0.5,10.939999999999998,-43.965000000000146,Home
2005,16,2005-12-24,-8,-125,-271,0,8,-16,-146,-3,6,18,-74,-2,0,6,51,4,0,1,-5,-4,0,-0.5,3,5,NA,-3.299999999999997,-247.606,Away
2005,9,2005-11-06,-3,47,118,1,-1,8,71,0,0,-8,37,0,0,-1,-10,0,1,7,48,1,-1,0.1964285714285714,0,-1,0,4.799999999999997,-14.151000000000067,Home
2005,8,2005-10-30,9,60,135,-1,-2,8,75,2,3,-10,59,0,-2,0,-1,1,1,-8,-56,-3,-6,0,-1,-2,NA,5.640000000000001,84.46199999999999,Home
2005,12,2005-11-24,10,80,21,0,31,12,-59,0,14,20,70,1,1,-1,-10,0,-1,-3,-27,3,3,0.3,1,1,NA,11.649999999999999,-126.20800000000008,Away
2005,11,2005-11-20,15,-65,27,0,21,23,92,1,-5,-2,-59,0,0,0,6,1,0,-12,-89,2,0,0.39999999999999997,0,0,0,12.060000000000002,89.346,Home
2005,14,2005-12-11,-4,-16,-48,-1,4,0,-32,-2,2,2,-8,2,0,2,8,0,-1,2,28,2,2,0.17142857142857137,0,0,NA,3.6000000000000014,-90.48699999999985,Home
2005,17,2006-01-01,-5,67,18,4,-1,-11,-49,-2,-1,7,84,1,2,3,17,5,2,3,38,-2,-2,-0.12698412698412703,0,0,NA,-7.439999999999998,150.1099999999999,Away
2005,6,2005-10-16,14,114,115,0,26,19,1,0,12,8,97,0,0,-1,-17,0,0,0,12,6,1,0.8571428571428571,-1,-1,NA,17.750000000000004,-4.846000000000004,Home
2005,5,2005-10-09,22,179,327,1,38,37,148,0,8,5,144,3,0,-4,-35,2,1,-3,-6,-1,-1,-0.11904761904761904,2,2,0.6666666666666666,21.439999999999998,-164.16600000000017,Home
2005,2,2005-09-19,0,19,5,-2,1,4,-14,0,1,2,-30,-1,-1,-5,-49,2,-1,-5,-20,-1,0,-0.125,-2,-1,-1,4.239999999999998,-2.33199999999988,Away
2005,14,2005-12-11,-3,-29,-5,-3,2,9,24,0,-4,-7,-15,0,-2,0,14,-2,-1,1,11,0,-1,0.05555555555555558,0,0,0,3.799999999999997,202.664,Home
2005,3,2005-09-26,6,-74,73,-1,-12,15,147,2,-10,-26,-69,0,0,-1,5,1,-1,-9,-88,-3,-6,-0.3333333333333333,-3,-3,0,0.259999999999998,-42.17699999999991,Home
2005,2,2005-09-18,6,99,118,0,15,2,19,-1,8,14,73,0,0,-1,-26,2,0,-2,3,0,3,-0.2222222222222222,1,1,NA,6.159999999999997,-19.4849999999999,Home
2005,19,2006-01-14,1,-151,-134,-4,3,11,17,2,-5,-10,-144,0,-1,2,7,-2,-3,-4,-58,1,1,0.11904761904761904,0,0,0,3.6000000000000014,34.68900000000008,Home
2005,6,2005-10-16,-2,-45,44,0,-6,15,89,1,-7,-22,-37,1,0,1,8,0,0,3,27,-2,-6,-0.2222222222222222,0,0,NA,4.560000000000002,-62.384000000000015,Home
2005,11,2005-11-20,18,37,209,-4,33,40,172,3,-2,-6,30,0,-2,-1,-7,-3,-2,-4,-11,4,5,0.2916666666666667,2,2,0.6666666666666666,24.939999999999998,206.26700000000005,Home
2005,16,2005-12-24,9,98,166,-1,12,23,68,2,2,-12,90,0,0,1,-8,-2,-1,-1,-16,0,-2,0.17142857142857143,0,-1,NA,17.060000000000002,300.70399999999995,Home
2005,8,2005-10-30,16,37,213,-2,17,17,176,3,10,1,26,1,-2,-1,-11,0,0,-4,-20,4,2,0.45833333333333337,1,0,1,14,24.667000000000144,Home
2005,20,2006-01-22,-4,-57,-50,4,-10,-12,7,-1,-3,1,-52,-1,2,1,5,1,2,-4,-41,-4,-2,-0.4571428571428571,2,3,NA,-12.239999999999998,9.692000000000007,Away
2005,5,2005-10-09,-17,-230,-190,-1,-25,2,40,2,-20,-27,-230,-1,0,0,0,-1,-1,-4,-24,-2,-1,-0.23809523809523808,1,1,NA,-7.640000000000001,101.22000000000003,Home
2005,10,2005-11-13,1,-133,-14,-1,3,16,119,-1,-8,-14,-128,2,0,1,5,-2,-1,-2,-30,-1,1,-0.1964285714285714,1,0,1,8.939999999999998,44.442999999999984,Home
2005,12,2005-11-24,-2,83,-98,2,-1,-32,-181,-1,13,26,112,-1,1,5,29,2,1,-2,-34,-1,0,-0.16666666666666669,1,3,NA,-8.64,-127.53600000000006,Away
2005,5,2005-10-09,-4,-131,-121,-2,-7,7,10,4,-10,-14,-133,-1,0,0,-2,-1,-2,-14,-101,3,4,0.25,-1,-2,NA,0.46000000000000085,-92.08300000000008,Home
2005,6,2005-10-16,-3,-106,-108,0,-1,-1,-2,0,-3,-4,-82,-3,-2,4,24,1,2,0,2,-1,0,-0.14285714285714285,1,1,0.5,4.099999999999998,-103.2510000000002,Away
2005,8,2005-10-30,3,-33,-55,0,4,0,-22,1,6,4,-33,-1,1,0,0,-2,-1,-5,-35,-1,-1,-0.11904761904761904,-1,-1,NA,5.550000000000001,16.682999999999993,Away
2005,15,2005-12-18,-16,-60,-156,2,-30,-15,-96,-2,-11,-14,-65,-1,1,-1,-5,-1,1,0,-10,-3,-3,-0.2142857142857143,0,0,NA,-12.36,-261.92499999999995,Away
2005,1,2005-09-11,5,-18,38,-3,-4,14,56,0,-12,-16,-34,2,-2,-2,-16,-2,-1,-10,-62,-1,-1,-0.07142857142857145,-1,-2,-0.3333333333333333,-2.1400000000000006,-106.53100000000018,Home
2005,13,2005-12-04,-1,-124,-122,1,2,-9,2,0,0,12,-130,-2,1,-1,-6,1,0,-8,-64,1,4,-0.06666666666666671,0,0,NA,-1.3599999999999994,-112.41799999999989,Away
2005,16,2005-12-24,-5,-18,6,0,-9,-1,24,0,-4,-8,-23,0,1,0,-5,-2,-1,7,48,2,2,0.16666666666666669,1,1,NA,0.29999999999999716,0.28700000000003456,Home
2005,16,2005-12-25,8,143,73,3,17,-12,-70,0,19,28,151,-1,3,1,8,0,0,1,14,2,4,-0.125,0,1,0,6.099999999999998,-129.02599999999984,Away
2005,2,2005-09-18,8,0,61,2,20,7,61,0,11,12,6,0,2,1,6,0,0,0,1,3,2,0.6,0,0,NA,10.36,109.21199999999999,Away
2005,14,2005-12-11,8,37,89,2,15,4,52,1,8,8,58,-1,1,3,21,-1,1,0,-25,0,-1,0.05357142857142855,1,0,1,9.02,79.35900000000015,Home
2005,11,2005-11-21,-9,44,-95,0,-23,-23,-139,-1,2,3,31,2,1,-3,-13,-1,-1,-1,-46,0,-2,0.08333333333333331,0,0,NA,-15.099999999999998,32.80899999999997,Away
2005,5,2005-10-09,7,56,55,-5,-9,2,-1,2,6,-7,38,3,-3,-4,-18,-1,-2,-5,-71,1,-1,0.26666666666666666,-1,-1,NA,-2.1000000000000014,-27.233000000000175,Home
2005,9,2005-11-06,3,144,55,2,15,-4,-89,0,11,19,149,0,0,0,5,0,2,4,21,5,6,0.5555555555555556,0,2,NA,6.260000000000002,-175.57799999999997,Away
2005,17,2006-01-01,4,99,69,1,14,3,-30,0,6,12,85,0,0,-1,-14,0,1,2,-8,2,2,0.09523809523809523,0,-1,NA,10.439999999999998,-254.38200000000006,Home
2005,3,2005-09-25,-4,53,-33,3,-18,-16,-86,0,-3,-2,56,0,2,0,3,0,1,0,-38,-5,-5,-0.41666666666666663,1,1,NA,-8.739999999999998,-32.76800000000003,Away
2005,15,2005-12-18,2,-128,-48,-2,14,22,80,3,-3,-5,-151,-2,-1,-3,-23,-2,-1,-2,-26,3,2,0.3142857142857143,0,1,NA,4.799999999999997,-65.48799999999983,Home
2005,8,2005-10-30,-5,-49,-88,-1,-1,4,-39,0,-2,-5,-47,0,1,0,2,-1,-2,4,30,2,1,0.23214285714285715,-1,-2,NA,1.8599999999999994,-24.028999999999996,Home
2005,7,2005-10-23,-17,-226,-298,0,-16,-1,-72,-1,-15,-18,-189,-1,0,3,37,2,0,-3,-20,2,5,-0.4285714285714286,0,0,0,-6.640000000000001,-314.5849999999998,Away
2005,16,2005-12-24,-12,-13,-78,1,-5,-4,-65,-4,1,-2,3,1,1,1,16,-1,0,1,-10,1,0,0.16666666666666669,-1,-1,NA,-4.599999999999998,-237.16700000000014,Away
2005,11,2005-11-20,-14,-39,-187,2,-15,-23,-148,-1,0,7,-38,-3,0,1,1,3,2,1,13,-2,0,-0.3333333333333333,0,3,-0.75,-13.939999999999998,-156.981,Away
2005,12,2005-11-27,4,-3,-17,1,0,2,-14,-1,4,2,-31,0,0,-4,-28,-1,1,-5,-11,4,2,0.5142857142857142,-3,-4,NA,3.5700000000000003,-81.3889999999999,Away
2005,2,2005-09-18,-2,-145,-167,1,5,-7,-22,-1,2,5,-87,-1,0,7,58,1,1,2,18,1,2,0.028571428571428525,-1,-1,-0.5,1.7999999999999972,-178.75099999999998,Away
2005,5,2005-10-09,-8,-124,-53,1,0,-3,71,-2,-4,-4,-89,-1,1,7,35,1,0,-1,-26,-3,0,-0.5,1,1,0.5,-2.299999999999997,-4.233999999999924,Away
2005,17,2006-01-01,-8,-77,-195,-1,-32,-21,-118,0,-10,-10,-85,1,0,-1,-8,-1,-1,-5,-48,-4,-5,-0.4444444444444444,-1,-2,NA,-13.36,337.71699999999987,Home
2005,3,2005-09-25,6,40,76,1,0,10,36,1,-3,-6,20,0,1,-4,-20,0,0,-4,-47,-2,-4,-0.125,-1,-1,NA,3.259999999999998,242.0329999999999,Home
2005,10,2005-11-13,15,167,210,2,13,5,43,0,10,10,159,2,0,-2,-8,1,2,2,15,4,2,0.5714285714285714,0,-1,NA,5.159999999999997,361.55100000000016,Home
2005,2,2005-09-18,6,-53,-35,1,7,14,18,1,-3,-1,-76,0,1,-6,-23,-6,0,-1,-15,-1,0,-0.125,0,0,NA,-2.6599999999999966,142.18399999999997,Home
2005,15,2005-12-18,3,67,-115,-1,-7,-22,-182,0,4,12,81,0,0,3,14,-1,-1,-3,-8,-3,-4,-0.2444444444444444,-1,0,-1,-9.060000000000002,149.74599999999987,Away
2005,6,2005-10-17,11,-57,14,-3,21,17,71,3,-1,3,-64,0,-3,1,-7,0,0,-6,-35,2,2,0.25,0,1,NA,5.799999999999997,231.38300000000004,Home
2005,19,2006-01-15,-6,64,10,-2,-11,-28,-54,0,8,14,93,-1,-1,3,29,0,-1,7,59,-3,0,-0.5,-1,0,-0.5,-9.739999999999998,23.016000000000076,Away
2005,12,2005-11-28,7,128,169,-1,5,7,41,0,-2,-1,112,1,-1,-1,-16,1,0,2,44,-1,-2,-0.08333333333333334,0,-1,NA,1.5600000000000023,102.43499999999995,Home
2005,13,2005-12-04,4,-20,32,0,-15,12,52,1,-13,-22,-63,3,0,-5,-43,-1,0,-2,-2,2,-2,0.5833333333333334,0,-4,0.8,-5.900000000000002,385.04099999999994,Home
2005,10,2005-11-13,12,95,175,-3,12,18,80,1,-3,-3,69,1,-3,-3,-26,0,0,-4,-44,-2,-2,-0.20833333333333334,0,0,0,8.959999999999997,82.75600000000009,Home
2005,5,2005-10-09,-1,-71,-22,0,0,11,49,0,-12,-9,-78,0,0,-2,-7,-1,0,-2,4,-2,-3,-0.175,0,-1,NA,-1.1599999999999966,-99.28700000000003,Home
2005,4,2005-10-02,-11,111,-65,4,-26,-33,-176,0,1,8,104,-1,2,-1,-7,4,2,10,89,-3,-2,-0.42857142857142855,-2,-2,NA,-16.159999999999997,-35.59199999999987,Away
2005,9,2005-11-06,1,23,33,-1,-5,4,10,1,-3,-5,-1,0,0,-4,-24,-4,-1,2,15,0,1,-0.047619047619047616,-1,-2,NA,-1.8599999999999994,144.471,Home
2005,14,2005-12-11,-7,-50,-75,3,-16,-11,-25,1,2,-2,-74,-1,0,-3,-24,4,3,2,18,0,2,-0.11428571428571432,0,-1,0.5,-7.939999999999998,-184.48399999999992,Away
2005,1,2005-09-11,-2,18,40,-5,8,12,22,0,-3,-4,12,0,-2,0,-6,-2,-3,1,2,2,3,0.17857142857142855,0,0,NA,8.36,4.734000000000151,Home
2005,15,2005-12-18,10,95,119,-1,26,10,24,1,13,16,93,0,-1,0,-2,-1,0,2,28,2,1,0.23214285714285715,0,0,0,11.340000000000003,314,Home
2005,17,2006-01-01,10,42,65,-1,7,13,23,3,-2,-8,55,0,-1,2,13,0,0,-11,-90,1,0,0.14285714285714285,0,-3,NA,8.36,224.39100000000008,Home
2005,17,2006-01-01,14,211,376,-1,8,10,165,3,5,-3,214,1,-2,1,3,2,1,3,30,0,-2,0.125,-1,-2,NA,5.400000000000002,-6.198000000000093,Home
2005,13,2005-12-04,5,-4,33,1,0,8,37,0,-2,-6,-23,1,0,-2,-19,1,1,-2,-10,1,0,0.20000000000000007,0,0,0,4.900000000000002,-91.57799999999997,Home
2005,16,2005-12-24,5,44,108,-2,20,17,64,1,1,2,46,1,-1,1,2,1,-1,0,-10,5,4,0.36666666666666664,-1,-1,-0.16666666666666663,8.060000000000002,-120.7969999999998,Home
2005,12,2005-11-27,4,76,114,-3,4,19,38,0,-3,-14,75,0,-4,-1,-1,0,1,3,13,1,-1,0.2142857142857143,-1,-1,NA,8.840000000000003,-79.06000000000017,Home
2005,1,2005-09-11,4,-142,-1,-2,-9,11,141,3,-12,-18,-152,-1,0,-2,-10,-6,-2,-4,-54,0,-1,0.07142857142857145,-1,-3,NA,-2.960000000000001,-13.593000000000075,Home
2005,9,2005-11-06,-3,45,58,0,-5,-2,13,2,1,-5,60,-1,-1,2,15,1,1,2,3,-5,-5,-0.3787878787878788,0,0,NA,-3.799999999999997,92.31299999999987,Home
2005,4,2005-10-02,-6,-159,-43,2,-6,10,116,1,-14,-18,-148,-1,1,2,11,-1,1,3,15,2,0,0.5,0,0,NA,-1.8999999999999986,-46.66300000000001,Away
2005,6,2005-10-16,-8,-119,-124,-3,-15,4,-5,1,-10,-16,-150,-2,0,-3,-31,-1,-3,-1,-30,0,0,0,1,0,1,-4.659999999999997,43.08999999999992,Home
2005,11,2005-11-20,16,200,276,-2,13,21,76,2,8,-3,171,3,-1,-5,-29,-1,-1,-7,-55,4,2,0.5714285714285714,0,-2,0.5,15,117.10699999999997,Home
2005,1,2005-09-11,-4,-4,-10,1,2,-7,-6,0,0,11,-17,-1,2,-2,-13,-3,-1,0,16,0,1,-0.09523809523809523,2,3,NA,-2.299999999999997,127.22599999999989,Away
2005,17,2005-12-31,-2,61,-5,2,-2,-20,-66,-2,10,14,85,0,1,4,24,2,1,4,48,1,4,0.1111111111111111,-1,1,-0.6666666666666667,-6.739999999999998,-25.888999999999896,Away
2005,8,2005-10-30,1,18,6,1,-2,1,-12,0,-5,1,-6,2,1,-4,-24,1,0,-5,-21,1,-2,0.2571428571428572,-1,-1,-0.5,-2.6400000000000006,34.17100000000005,Home
2005,14,2005-12-11,13,16,41,1,34,1,25,1,21,30,50,0,1,3,34,0,0,4,37,6,7,0.5454545454545454,3,4,NA,20.560000000000002,211.62900000000013,Away
2005,3,2005-09-25,2,-121,61,0,-10,10,182,3,-4,-18,-135,1,0,-2,-14,-1,0,-5,-33,-2,-4,0.09523809523809523,0,0,NA,0.1599999999999966,38.20499999999993,Home
2005,13,2005-12-04,3,-66,-17,-2,2,20,49,1,-5,-18,-76,1,-1,0,-10,0,-1,1,15,0,0,0,0,-1,NA,9.260000000000002,241.40200000000004,Home
2005,5,2005-10-10,-5,6,-32,1,-4,-11,-38,-1,3,9,-6,0,1,-2,-12,0,0,-2,-4,0,0,0,0,0,NA,-6.760000000000002,-40.278999999999996,Away
2005,11,2005-11-20,-8,73,-15,1,-6,-14,-88,-1,6,4,100,0,0,4,27,0,1,-1,-57,-3,-2,-0.3714285714285714,1,1,NA,-3.5,112.7840000000001,Away
2005,8,2005-10-30,-1,-20,-41,1,-5,5,-21,-1,-5,-10,-13,0,2,0,7,-1,-1,5,34,-2,-3,-0.09999999999999998,-1,-3,NA,-2.740000000000002,-72.92799999999988,Home
2005,7,2005-10-23,-8,-24,-34,-1,-18,-5,-10,3,0,-10,-32,-2,-1,-3,-8,0,0,-1,-37,-3,-4,-0.09999999999999998,1,-1,1,-7.900000000000002,-5.404999999999973,Home
2005,15,2005-12-18,3,51,104,-3,11,8,53,-1,3,7,30,0,-2,-4,-21,-4,-1,2,0,-1,1,-0.23333333333333336,0,2,NA,4.260000000000002,-67.73800000000006,Away
2005,5,2005-10-09,-6,10,-47,2,-11,-13,-57,-1,-1,2,20,0,1,0,10,2,1,0,24,-1,0,-0.2,1,1,NA,-1.7999999999999972,0.3530000000000655,Away
2005,16,2005-12-24,5,241,68,2,13,-8,-173,-2,21,25,223,1,2,-4,-18,0,0,-2,-15,1,1,0.1333333333333333,0,1,NA,4.760000000000002,129.461,Away
2005,3,2005-09-25,4,11,25,1,-12,-3,14,0,-3,-11,31,1,-1,2,20,3,2,0,-5,0,0,0,0,-1,NA,-5.659999999999997,32.53800000000001,Home
2005,13,2005-12-04,-6,-8,-216,2,-7,-23,-208,-1,7,14,7,-1,1,2,15,1,1,-4,-46,1,2,0.047619047619047616,1,1,NA,-7.939999999999998,6.106999999999971,Away
2005,9,2005-11-06,-16,-117,-174,-1,-28,-16,-57,0,-9,-9,-125,-1,1,-3,-8,-2,-2,3,32,-5,-3,-0.7142857142857143,1,0,1,-12.5,-109.67500000000018,Away
2005,13,2005-12-04,10,159,140,-1,28,-11,-19,1,20,38,160,-1,0,1,1,-1,-1,6,26,-1,3,-0.2777777777777778,1,2,NA,-2.5600000000000023,-30.95699999999988,Home
2005,3,2005-09-25,-7,-67,16,-2,-2,4,83,1,-5,-2,-114,-1,0,-4,-47,-3,-2,9,99,1,1,0.0714285714285714,0,0,NA,-4.439999999999998,-68.37199999999984,Home
2005,1,2005-09-11,2,33,114,0,0,13,81,1,2,-12,24,1,-1,-1,-9,1,1,4,-4,3,1,0.35714285714285715,-1,-1,-0.3333333333333333,4.599999999999998,-92.69400000000019,Home
2005,7,2005-10-21,-15,-85,-176,1,-34,-31,-91,-2,-8,-3,-87,1,1,0,-2,1,0,-3,-33,-1,1,-0.17857142857142855,0,-1,NA,-23.340000000000003,-77.44000000000005,Away
2005,10,2005-11-13,3,86,72,0,9,0,-14,0,4,11,85,0,-1,-2,-1,2,1,-2,31,2,0,0.2857142857142857,0,1,NA,-0.8999999999999986,-158.385,Away
2005,15,2005-12-18,-10,-129,-100,-2,-12,6,29,1,-14,-13,-152,0,1,-5,-23,-2,-3,3,53,1,1,0.09523809523809523,0,-2,NA,-8.060000000000002,41.55899999999997,Home
2005,16,2005-12-24,8,-12,88,-1,5,13,100,1,-5,-7,-15,1,-1,-1,-3,1,0,-1,2,3,2,0.30158730158730157,0,-1,NA,-3.6000000000000014,97.75800000000004,Home
2005,17,2006-01-01,9,150,145,0,-1,-15,-5,2,13,17,126,1,0,-3,-24,-2,0,-1,0,1,-1,0.17857142857142855,-2,-4,NA,-6.939999999999998,-87.27099999999996,Home
2005,12,2005-11-27,-2,16,19,-3,0,11,3,0,-4,-8,-7,2,-2,-3,-23,0,-1,1,19,1,2,0,0,0,NA,4.540000000000003,62.569999999999936,Home
2005,9,2005-11-06,-1,-110,-4,-2,-12,15,106,0,-13,-26,-127,1,-2,-1,-17,0,0,-3,-13,-2,-3,-0.05555555555555558,0,-1,NA,-0.7000000000000028,-10.726000000000113,Home
2005,7,2005-10-23,5,-74,-11,1,2,3,63,0,-6,-6,-49,0,0,5,25,1,1,-2,-29,-3,-3,-0.3214285714285714,0,1,NA,0.10000000000000142,-80.85300000000007,Home
2005,14,2005-12-11,-4,-83,-78,-4,-21,0,5,2,-10,-20,-89,0,-5,-1,-6,1,1,-4,0,-1,0,-0.14285714285714285,0,-2,NA,-7.640000000000001,104.03999999999996,Home
2005,3,2005-09-25,6,92,124,-4,19,19,32,-1,9,-3,101,2,-2,3,9,-2,-2,-6,-24,2,1,0.23214285714285715,0,-1,NA,16.439999999999998,-47.96900000000005,Home
2005,15,2005-12-18,-3,-2,-90,2,-9,-22,-88,-1,6,15,-6,0,2,-2,-4,1,0,1,-34,0,1,-0.05357142857142855,-1,-1,NA,-13.599999999999998,-95.92599999999993,Away
